"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Response To Epidermal Growth Factor (GO:0070849)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"ZFP36"
"Embryonic Skeletal System Morphogenesis (GO:0048704)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"TGFBR2"
"Immunoglobulin Mediated Immune Response (GO:0016064)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"TLR8"
"Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"PPP1R15A"
"Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"ATP1A2"
"Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"CBFA2T3"
"Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"TBX5"
"Nucleic Acid Metabolic Process (GO:0090304)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"DNASE1L3"
"Phospholipid Dephosphorylation (GO:0046839)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"PLPP3"
"Positive Regulation Of Phosphate Metabolic Process (GO:0045937)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"SNCA"
"Regulation Of Calcium-Mediated Signaling (GO:0050848)","1/30",0.692318548776796,0.771278472714813,0,0,0.860992780592798,0.316594879323305,"LRRK2"
"Regulation Of Embryonic Development (GO:0045995)","2/62",0.695143766294632,0.773560952142463,0,0,0.83203125,0.302557012207558,"SOX17;PHLDB2"
"Cell Junction Organization (GO:0034330)","2/62",0.695143766294632,0.773560952142463,0,0,0.83203125,0.302557012207558,"LIMS2;SNCA"
"Phosphatidylinositol-Mediated Signaling (GO:0048015)","2/62",0.695143766294632,0.773560952142463,0,0,0.83203125,0.302557012207558,"EDN1;PLCE1"
"Negative Regulation Of Amide Metabolic Process (GO:0034249)","3/93",0.699971604353833,0.778353841299705,0,0,0.831812255541069,0.296720332934905,"NTRK2;BTG2;RTN1"
"Protein O-linked Glycosylation (GO:0006493)","3/93",0.699971604353833,0.778353841299705,0,0,0.831812255541069,0.296720332934905,"B3GALNT1;GALNT18;TMTC1"
"Organonitrogen Compound Biosynthetic Process (GO:1901566)","4/123",0.701983573096556,0.779844415920464,0,0,0.838624744937139,0.296743403810642,"HACD1;FMO3;PLPP3;CDO1"
"Phosphatidylinositol Metabolic Process (GO:0046488)","2/63",0.703533247887604,0.779844415920464,0,0,0.818348702185792,0.287764254550448,"PIP5K1B;FGF2"
"Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"TNFAIP3"
"acyl-CoA Metabolic Process (GO:0006637)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"ACACB"
"Regulation Of Protein Autophosphorylation (GO:0031952)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"RASSF2"
"Central Nervous System Neuron Differentiation (GO:0021953)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"NTRK2"
"Non-Motile Cilium Assembly (GO:1905515)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"ARL13B"
"Phospholipid Translocation (GO:0045332)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"ABCB1"
"Positive Regulation Of Lamellipodium Organization (GO:1902745)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"PLCE1"
"Positive Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903052)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"ECSCR"
"Receptor Signaling Pathway Via STAT (GO:0097696)","1/31",0.70418202695528,0.779844415920464,0,0,0.832249674902471,0.291885270411827,"GHR"
"Response To Metal Ion (GO:0010038)","2/64",0.711729656757235,0.787619379506618,0,0,0.80510752688172,0.273782559150316,"CAV1;SNCA"
"Positive Regulation Of Type I Interferon Production (GO:0032481)","2/64",0.711729656757235,0.787619379506618,0,0,0.80510752688172,0.273782559150316,"TLR8;TLR4"
"'De Novo' Post-Translational Protein Folding (GO:0051084)","1/32",0.715588645634244,0.790134636793778,0,0,0.805360963127648,0.269513880720709,"DNAJB4"
"Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)","1/32",0.715588645634244,0.790134636793778,0,0,0.805360963127648,0.269513880720709,"HECW2"
"Transition Metal Ion Transport (GO:0000041)","1/32",0.715588645634244,0.790134636793778,0,0,0.805360963127648,0.269513880720709,"SLC39A8"
"Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)","1/32",0.715588645634244,0.790134636793778,0,0,0.805360963127648,0.269513880720709,"HACD1"
"Neural Tube Closure (GO:0001843)","1/32",0.715588645634244,0.790134636793778,0,0,0.805360963127648,0.269513880720709,"COBL"
"Phosphatidylinositol 3-Kinase Signaling (GO:0014065)","1/32",0.715588645634244,0.790134636793778,0,0,0.805360963127648,0.269513880720709,"EDN1"
"Cellular Response To Starvation (GO:0009267)","4/126",0.719697335572591,0.793833622839789,0,0,0.817874416812909,0.269018952106273,"GABARAPL1;BMPR2;LRRK2;PDK4"
"Monocarboxylic Acid Biosynthetic Process (GO:0072330)","2/65",0.719735402440892,0.793833622839789,0,0,0.792286706349206,0.260560621435983,"PLA2G1B;ACACB"
"Positive Regulation Of T Cell Proliferation (GO:0042102)","2/65",0.719735402440892,0.793833622839789,0,0,0.792286706349206,0.260560621435983,"IL6;IL1B"
"Signal Transduction By P53 Class Mediator (GO:0072331)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"ZNF385B"
"Inositol Lipid-Mediated Signaling (GO:0048017)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"PLCE1"
"Negative Regulation Of Double-Strand Break Repair (GO:2000780)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"RADX"
"Negative Regulation Of Endocytosis (GO:0045806)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"CAV1"
"Negative Regulation Of Small Molecule Metabolic Process (GO:0062014)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"CBFA2T3"
"Positive Regulation Of DNA Binding (GO:0043388)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"PPARG"
"Positive Regulation Of Notch Signaling Pathway (GO:0045747)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"ROBO2"
"Positive Regulation Of RNA Metabolic Process (GO:0051254)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"IL1B"
"Positive Regulation Of Chromosome Organization (GO:2001252)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"TAL1"
"Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"HBEGF"
"Positive Regulation Of Interleukin-12 Production (GO:0032735)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"TLR4"
"Positive Regulation Of Telomerase Activity (GO:0051973)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"KLF4"
"Regulation Of G0 To G1 Transition (GO:0070316)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"CDKN2B"
"Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)","1/33",0.726555976174856,0.797237816735185,0,0,0.780152795838752,0.249211813935673,"JAM3"
"Negative Regulation Of Immune Response (GO:0050777)","2/66",0.727552995498563,0.797746112819224,0,0,0.779866536458333,0.248050929963896,"FGR;TNFAIP3"
"Peptidyl-Threonine Modification (GO:0018210)","2/66",0.727552995498563,0.797746112819224,0,0,0.779866536458333,0.248050929963896,"LRRK2;TGFBR2"
"Peptidyl-Serine Phosphorylation (GO:0018105)","5/158",0.732285511841413,0.802640775538681,0,0,0.814942970652313,0.253923840540833,"PRKCH;LATS2;PRKCE;LRRK2;TGFBR2"
"ATP Metabolic Process (GO:0046034)","1/34",0.737100915257126,0.805555625485759,0,0,0.756472396264334,0.230747129884322,"ATP1A2"
"Regulation Of Metal Ion Transport (GO:0010959)","1/34",0.737100915257126,0.805555625485759,0,0,0.756472396264334,0.230747129884322,"NOS1"
"Apoptotic Mitochondrial Changes (GO:0008637)","1/34",0.737100915257126,0.805555625485759,0,0,0.756472396264334,0.230747129884322,"BCL2A1"
"Cellular Response To Glucose Stimulus (GO:0071333)","1/34",0.737100915257126,0.805555625485759,0,0,0.756472396264334,0.230747129884322,"AGER"
"Organophosphate Biosynthetic Process (GO:0090407)","1/34",0.737100915257126,0.805555625485759,0,0,0.756472396264334,0.230747129884322,"FGF2"
"Positive Regulation Of Immunoglobulin Production (GO:0002639)","1/34",0.737100915257126,0.805555625485759,0,0,0.756472396264334,0.230747129884322,"IL6"
"Positive Regulation Of Neuron Death (GO:1901216)","1/34",0.737100915257126,0.805555625485759,0,0,0.756472396264334,0.230747129884322,"SNCA"
"Purine Nucleotide Metabolic Process (GO:0006163)","1/34",0.737100915257126,0.805555625485759,0,0,0.756472396264334,0.230747129884322,"FMO2"
"Skin Development (GO:0043588)","2/68",0.742634201491505,0.811009728994559,0,0,0.756155303030303,0.224995282185033,"SCEL;GATA6"
"Intermediate Filament Organization (GO:0045109)","2/68",0.742634201491505,0.811009728994559,0,0,0.756155303030303,0.224995282185033,"DES;KRT4"
"Regulation Of Organelle Organization (GO:0033043)","3/100",0.745520111265845,0.812477080302443,0,0,0.77150230513851,0.226569526268988,"ZEB2;PDE2A;NEXN"
"Response To UV (GO:0009411)","3/100",0.745520111265845,0.812477080302443,0,0,0.77150230513851,0.226569526268988,"MFAP4;CAT;AQP1"
"Protein Complex Oligomerization (GO:0051259)","3/100",0.745520111265845,0.812477080302443,0,0,0.77150230513851,0.226569526268988,"PRF1;NLRC4;SNCA"
"Regulation Of Cellular Senescence (GO:2000772)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"TBX2"
"Regulation Of mRNA Processing (GO:0050684)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"QKI"
"Regulation Of Postsynaptic Membrane Potential (GO:0060078)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"LRRK2"
"Regulation Of Regulated Secretory Pathway (GO:1903305)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"LRRK2"
"Response To Nutrient Levels (GO:0031667)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"FAM107A"
"Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"ZNF385B"
"Neutral Amino Acid Transport (GO:0015804)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"SLC1A1"
"Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"FHL1"
"Regulation Of Axon Extension (GO:0030516)","1/35",0.747239710187827,0.812477080302443,0,0,0.734184961370764,0.213918920200093,"SEMA3G"
"Establishment Of Protein Localization To Membrane (GO:0090150)","2/69",0.749903240832471,0.81478036599355,0,0,0.744830534825871,0.214370490326478,"REEP1;SYNE3"
"Phospholipid Metabolic Process (GO:0006644)","2/69",0.749903240832471,0.81478036599355,0,0,0.744830534825871,0.214370490326478,"PLA2G1B;PLPP3"
"Lytic Vacuole Organization (GO:0080171)","1/36",0.756987984422077,0.820993446262368,0,0,0.713171094185398,0.198552465458125,"LRRK2"
"Receptor Signaling Pathway Via JAK-STAT (GO:0007259)","1/36",0.756987984422077,0.820993446262368,0,0,0.713171094185398,0.198552465458125,"GHR"
"Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)","1/36",0.756987984422077,0.820993446262368,0,0,0.713171094185398,0.198552465458125,"KLRD1"
"Sensory Organ Development (GO:0007423)","2/70",0.756994960822712,0.820993446262368,0,0,0.733838848039216,0.20429976834403,"MEIS1;CHRDL1"
"Positive Regulation Of Protein Transport (GO:0051222)","2/70",0.756994960822712,0.820993446262368,0,0,0.733838848039216,0.20429976834403,"PLA2G1B;MYH10"
"Lipid Biosynthetic Process (GO:0008610)","2/71",0.763912219941431,0.828146172972278,0,0,0.723165760869565,0.194750269056455,"PLA2G1B;ACACB"
"Regulation Of Defense Response To Virus By Host (GO:0050691)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"TNFAIP3"
"RNA Stabilization (GO:0043489)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"TENT5B"
"Axonemal Dynein Complex Assembly (GO:0070286)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"DNAI4"
"Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"PPP1R15A"
"Calcium Ion Import Across Plasma Membrane (GO:0098703)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"SCN7A"
"Synaptic Vesicle Cycle (GO:0099504)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"SNCA"
"Mitochondrion Disassembly (GO:0061726)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"GABARAPL1"
"Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"DUSP1"
"Positive Regulation Of Exocytosis (GO:0045921)","1/37",0.76636076093721,0.828146172972278,0,0,0.693324664065886,0.18449525505114,"SNCA"
"Inorganic Cation Transmembrane Transport (GO:0098662)","9/284",0.769191732246681,0.830904982900372,0,0,0.815171425158285,0.213913220810428,"SCNN1G;SCARA5;KCNJ8;SLC39A8;ATP1A2;SCN4B;KCNK3;AQP1;SLC6A4"
"Negative Regulation Of Catabolic Process (GO:0009895)","2/72",0.770657919485912,0.832188049618277,0,0,0.712797619047619,0.185691398193059,"IL1B;CBFA2T3"
"G2/M Transition Of Mitotic Cell Cycle (GO:0000086)","1/38",0.775372485485842,0.83486612360129,0,0,0.674551013952834,0.171613696274158,"NES"
"Regulation Of Neurotransmitter Secretion (GO:0046928)","1/38",0.775372485485842,0.83486612360129,0,0,0.674551013952834,0.171613696274158,"LRRK2"
"Response To Peptide (GO:1901652)","1/38",0.775372485485842,0.83486612360129,0,0,0.674551013952834,0.171613696274158,"RAMP3"
"Establishment Of Protein Localization To Plasma Membrane (GO:0061951)","1/38",0.775372485485842,0.83486612360129,0,0,0.674551013952834,0.171613696274158,"SPTBN1"
"Import Into Cell (GO:0098657)","1/38",0.775372485485842,0.83486612360129,0,0,0.674551013952834,0.171613696274158,"SLC22A4"
"Lymphocyte Proliferation (GO:0046651)","1/38",0.775372485485842,0.83486612360129,0,0,0.674551013952834,0.171613696274158,"EMP2"
"Positive Regulation Of Cation Channel Activity (GO:2001259)","1/38",0.775372485485842,0.83486612360129,0,0,0.674551013952834,0.171613696274158,"EDN1"
"Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)","1/38",0.775372485485842,0.83486612360129,0,0,0.674551013952834,0.171613696274158,"IL6"
"Positive Regulation Of Cell Growth (GO:0030307)","3/106",0.780017903105315,0.83956554280943,0,0,0.726332578068632,0.180448908547912,"EDN1;BDNF;HYAL1"
"Regulation Of mRNA Stability (GO:0043488)","2/74",0.783646415104623,0.841165376567501,0,0,0.692925347222222,0.168933371372988,"ZFP36;TENT5B"
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)","2/74",0.783646415104623,0.841165376567501,0,0,0.692925347222222,0.168933371372988,"IL6;IL1B"
"Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806)","2/74",0.783646415104623,0.841165376567501,0,0,0.692925347222222,0.168933371372988,"CDKN2B;SUSD2"
"Regulation Of Protein Targeting To Mitochondrion (GO:1903214)","1/39",0.784037048884931,0.841165376567501,0,0,0.656765450687838,0.159790379697067,"LRRK2"
"Negative Regulation Of Mitochondrion Organization (GO:0010823)","1/39",0.784037048884931,0.841165376567501,0,0,0.656765450687838,0.159790379697067,"PPARG"
"Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)","1/39",0.784037048884931,0.841165376567501,0,0,0.656765450687838,0.159790379697067,"LAMP3"
"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)","1/39",0.784037048884931,0.841165376567501,0,0,0.656765450687838,0.159790379697067,"ZFP36"
"Positive Regulation Of Cytokinesis (GO:0032467)","1/39",0.784037048884931,0.841165376567501,0,0,0.656765450687838,0.159790379697067,"PRKCE"
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)","1/39",0.784037048884931,0.841165376567501,0,0,0.656765450687838,0.159790379697067,"CAV1"
"Regulation Of Cellular Response To Stress (GO:0080135)","3/107",0.785376647056753,0.842300250467397,0,0,0.719311001905526,0.173779690854311,"RADX;ALOX5;CORO2B"
"Regulation Of DNA Replication (GO:0006275)","2/75",0.789895163391789,0.846842411541628,0,0,0.6833975456621,0.16118276017969,"ACVRL1;STON1"
"Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)","1/40",0.792367808249753,0.847365788500362,0,0,0.639891967590277,0.148921795654658,"TNFAIP3"
"L-alpha-amino Acid Transmembrane Transport (GO:1902475)","1/40",0.792367808249753,0.847365788500362,0,0,0.639891967590277,0.148921795654658,"SLC1A1"
"Regulation Of Glycolytic Process (GO:0006110)","1/40",0.792367808249753,0.847365788500362,0,0,0.639891967590277,0.148921795654658,"CBFA2T3"
"Cell Cycle G2/M Phase Transition (GO:0044839)","1/40",0.792367808249753,0.847365788500362,0,0,0.639891967590277,0.148921795654658,"NES"
"Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)","1/40",0.792367808249753,0.847365788500362,0,0,0.639891967590277,0.148921795654658,"LIN7A"
"Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)","1/40",0.792367808249753,0.847365788500362,0,0,0.639891967590277,0.148921795654658,"NEDD9"
"Protein Localization To Cilium (GO:0061512)","1/40",0.792367808249753,0.847365788500362,0,0,0.639891967590277,0.148921795654658,"ZNF423"
"Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)","3/109",0.7957699803716,0.850395592181163,0,0,0.70566529728666,0.161205782425332,"RNF144B;LRRK2;CBFA2T3"
"Cellular Response To Salt (GO:1902075)","3/109",0.7957699803716,0.850395592181163,0,0,0.70566529728666,0.161205782425332,"EGR1;P2RY1;ALOX5AP"
"Stem Cell Differentiation (GO:0048863)","1/41",0.800377607319891,0.854098060792273,0,0,0.623862158647594,0.138916418438125,"GPM6A"
