"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"206211_at",-1.90201233333333,6.47004816666667,-5.37343145884032,3.8459859086236e-07,3.45002919694825e-06,5.87075048527184
"213050_at",-1.01223433333333,8.7844295,-5.37281849319335,3.85654082182236e-07,3.45836262806523e-06,5.86809638755603
"241310_at",-1.01286416666667,4.87644258333333,-5.36707201742505,3.95687803319959e-07,3.53616061564544e-06,5.84322352909896
"206561_s_at",1.46224866666667,5.27970533333333,5.36349072474585,4.02069489725653e-07,3.58674324534999e-06,5.82773058850954
"229030_at",1.2373325,8.33675958333333,5.35719474101717,4.13533220145322e-07,3.67760715866062e-06,5.80050899559119
"242836_at",-1.48167333333333,6.03509583333333,-5.35416487998796,4.19163180276405e-07,3.72222622732052e-06,5.78741591673572
"242913_at",1.00621416666667,7.13941608333333,5.35150519161455,4.24166953971429e-07,3.75689749042409e-06,5.77592621451091
"238592_at",-1.0590665,6.01781375,-5.34530527734855,4.36058681127236e-07,3.85223919706441e-06,5.74915650043256
"214046_at",1.03730933333333,4.2980595,5.33477006414846,4.57016583706004e-07,4.02049585102587e-06,5.70371163154433
"202831_at",1.37394166666667,7.101175,5.33183197708324,4.63034710053876e-07,4.06754864591833e-06,5.69104765853297
"219956_at",1.11709183333333,8.19951808333333,5.33052073976361,4.65745446604749e-07,4.08939012254932e-06,5.68539724299612
"203936_s_at",1.44298633333333,9.10905416666667,5.32808218783178,4.70827961741003e-07,4.12871191791328e-06,5.6748912458845
"219995_s_at",1.22366966666667,5.1362175,5.31424101703372,5.00718786445415e-07,4.36214143545301e-06,5.615315440724
"219936_s_at",1.181735,4.6889585,5.30650773340749,5.18217823390031e-07,4.49596310597428e-06,5.58207105063439
"40665_at",-1.16345966666667,8.2779705,-5.30574363122834,5.1997891458178e-07,4.51052628189098e-06,5.578787894551
"205399_at",1.04406383333333,7.95079408333333,5.30565443082855,5.2018488276284e-07,4.51159715499021e-06,5.57840464174205
"205513_at",1.60116483333333,6.09623325,5.29972265777233,5.3406187053076e-07,4.62581101770027e-06,5.55292748711665
"221541_at",-1.01552683333333,10.1365539166667,-5.28793085797403,5.62729464255134e-07,4.84599676455339e-06,5.50233365080755
"201858_s_at",-1.1984755,11.81530375,-5.2841565833559,5.72218599310534e-07,4.91919055303513e-06,5.48615450280082
"39402_at",-1.084938,8.34752016666667,-5.26490902435244,6.23091721557468e-07,5.3056439614008e-06,5.40375764657407
"211668_s_at",1.164253,7.69972116666667,5.26231770383492,6.30269333751982e-07,5.36008334467096e-06,5.39267873386095
"242868_at",-1.59077633333333,7.7335635,-5.25688607377036,6.45576973922099e-07,5.47069452095331e-06,5.3694673960354
"205470_s_at",-1.11982283333333,8.01843441666667,-5.25081633456117,6.63112256390388e-07,5.6010601912783e-06,5.34354684973974
"209355_s_at",-1.33924216666667,9.63855758333333,-5.24748065203048,6.72945902891368e-07,5.67622913307398e-06,5.32930991756774
"206496_at",-1.00231216666667,8.37931791666667,-5.24408706532757,6.83096202213816e-07,5.75385685657686e-06,5.31483163857257
"230748_at",-1.0444645,7.44871375,-5.24383109005611,6.83867859379858e-07,5.75946937948147e-06,5.31373979177193
"1559258_a_at",1.05443683333333,4.73680708333333,5.227965235232,7.33393174494514e-07,6.14062355520483e-06,5.24612998992656
"212226_s_at",-1.07154916666667,10.7933435833333,-5.21552334401866,7.7466168897366e-07,6.45453030244359e-06,5.19320062049832
"205343_at",1.03135,6.35561033333333,5.21327942735634,7.82341829839855e-07,6.51256692242602e-06,5.18366313730433
"219892_at",-1.01737266666667,7.65386633333333,-5.20999129746105,7.93730230975224e-07,6.5963216869692e-06,5.16969201332856
"1556989_at",-1.37013166666667,6.59410366666667,-5.2086588676971,7.98390971090423e-07,6.62454572748751e-06,5.16403215246502
"203953_s_at",1.40029766666667,8.20613883333333,5.20183259356638,8.22690504423841e-07,6.80390309020927e-06,5.13504995612657
"220431_at",1.03747266666667,5.059506,5.19063641939815,8.6411528732473e-07,7.12279561804306e-06,5.08756635547447
"208025_s_at",1.32945816666667,4.80234908333333,5.17760256197778,9.14904269402907e-07,7.50523494817764e-06,5.03237033491646
"211478_s_at",1.14058866666667,7.52864583333333,5.17727134257914,9.16232122057397e-07,7.51387299737336e-06,5.03096882282846
"203896_s_at",-1.02151766666667,6.17304366666667,-5.1637231044148,9.72186462557438e-07,7.92992612864805e-06,4.97368982304699
"241382_at",1.12859616666667,6.76654125,5.14839837222703,1.03949548709685e-06,8.44117269523544e-06,4.90901488105326
"244745_at",-1.11091516666667,6.73308191666667,-5.14027774672549,1.07698179755604e-06,8.73001924112331e-06,4.87479292258288
"206227_at",1.15047483333333,7.56991175,5.12916395575843,1.13042679516905e-06,9.1280586362233e-06,4.82801290409826
"233011_at",-1.51722266666667,7.18406316666667,-5.12121990204945,1.17020337447821e-06,9.41033526983327e-06,4.79461447150235
"205700_at",-1.582383,9.885986,-5.11855735421006,1.18383754381361e-06,9.50813241640876e-06,4.78342796859841
"231120_x_at",1.01801133333333,4.63907066666667,5.10268956328868,1.26835897964444e-06,1.01266832961536e-05,4.71683775314307
"236085_at",-1.2460245,7.51445975,-5.09197642484429,1.32871706084258e-06,1.05577104056922e-05,4.67195428724179
"213817_at",-1.132651,7.33252783333333,-5.07381847084732,1.43746497932289e-06,1.1334496357727e-05,4.59601866348317
"205267_at",1.4150595,8.33397275,5.06677493539205,1.48194057140273e-06,1.16549339386428e-05,4.5666099771282
"1555800_at",-1.4799875,7.34722375,-5.05547715782158,1.55609053959415e-06,1.2180279205771e-05,4.51949371667919
"230360_at",-1.04948533333333,8.5343845,-5.05319986895226,1.57146826446655e-06,1.22795522880818e-05,4.51000473631418
"203021_at",-1.14137816666667,12.68892325,-5.03642020463869,1.6894251754485e-06,1.31108916630096e-05,4.44017274074066
"212224_at",-1.0818345,10.5788384166667,-5.02467375012443,1.77708075032823e-06,1.37292482724595e-05,4.39137709907828
"206311_s_at",-1.6093735,8.59249675,-5.02054049945282,1.80896434281126e-06,1.39401163415371e-05,4.37422487268316
"1555801_s_at",-1.57523,7.165325,-5.00892716814625,1.90155616583605e-06,1.45939898044759e-05,4.32608085013624
"1555236_a_at",-1.59149366666667,9.3120775,-4.98900041271251,2.07127855934483e-06,1.57484571314391e-05,4.24364227903594
"214974_x_at",-1.56912483333333,7.96335175,-4.97776800357414,2.17334806783757e-06,1.64604246584041e-05,4.19726759657714
"212942_s_at",1.13319483333333,7.48252975,4.9671577733226,2.27424542799211e-06,1.71391273294926e-05,4.15352458639878
"209101_at",-1.03311033333333,11.2836973333333,-4.95702141906174,2.37488135683257e-06,1.78356880324952e-05,4.11179247118601
"203803_at",-1.0374955,8.24841941666667,-4.95362147447379,2.40959620578922e-06,1.8074450891964e-05,4.09780720036328
"207057_at",1.0424235,6.79106025,4.94188370265929,2.53327550770487e-06,1.89113651534358e-05,4.04957381678602
"222073_at",-1.44661533333333,8.15312033333333,-4.92582022796701,2.71257661760762e-06,2.01043956307031e-05,3.98368740668925
"210033_s_at",-1.08504316666667,6.81527308333333,-4.92493755252953,2.72277851527261e-06,2.01718042442453e-05,3.98007110716049
"243764_at",1.4881455,5.45394291666667,4.91076265336666,2.89180822344278e-06,2.13057020100706e-05,3.92205565232706
"205067_at",-1.014631,8.41768366666667,-4.90731545202423,2.93443074850298e-06,2.15906339892882e-05,3.90796359072938
"213936_x_at",-1.4508245,12.4670015833333,-4.90558560799203,2.95604851558611e-06,2.17326660986214e-05,3.90089451013818
"220287_at",-1.11649083333333,6.31847158333333,-4.90340475371173,2.98352305804672e-06,2.19017351233491e-05,3.89198471357453
"240304_s_at",1.11644516666667,9.22237708333333,4.89404618873431,3.10426496928405e-06,2.2675442511103e-05,3.85378052470297
"221060_s_at",-1.0426635,7.54350458333333,-4.8746714501252,3.36950081829368e-06,2.44106873247922e-05,3.77484197100871
"217014_s_at",1.30176083333333,7.23422141666667,4.8641663879215,3.5223805050954e-06,2.53703272449073e-05,3.73212847363415
"232737_s_at",1.05224883333333,4.36635725,4.8562080799584,3.64265897730334e-06,2.61333656454612e-05,3.69981105236504
"204969_s_at",-1.08763183333333,6.26855108333333,-4.85465784707632,3.66654805466766e-06,2.62875052306523e-05,3.69351992251797
"206134_at",1.69546183333333,6.66581991666667,4.84917383078548,3.75228325525733e-06,2.68423507760296e-05,3.67127556924275
"206157_at",-1.697736,6.39544333333333,-4.84562122276776,3.80885859258813e-06,2.72150213734652e-05,3.65687441379528
"230951_at",-1.06994933333333,7.49640166666667,-4.83298750285542,4.01683537096684e-06,2.85926928665033e-05,3.60571864496635
"206932_at",-1.23137016666667,8.66843908333333,-4.83027315052809,4.06293608980913e-06,2.88907570178585e-05,3.59473954037754
"211302_s_at",-1.00228,7.07843583333333,-4.79464797145471,4.71768991703883e-06,3.30861590833886e-05,3.45102683354107
"205782_at",-1.01366433333333,5.88137933333333,-4.7933599099876,4.7431850919987e-06,3.32479031929524e-05,3.44584421914101
"227480_at",-1.38262683333333,10.6880420833333,-4.75374038153545,5.59603031089667e-06,3.8675636107733e-05,3.28689331036614
"205624_at",-1.20073733333333,10.5610646666667,-4.74917248677025,5.70342773256412e-06,3.93383261357314e-05,3.26862487626817
"212143_s_at",1.044222,9.1002025,4.73467894071551,6.05757827220706e-06,4.155559498531e-05,3.21073994647328
"226766_at",-1.00269983333333,7.47704341666667,-4.71035013601667,6.70048231020396e-06,4.55714479798982e-05,3.11384649073256
"208498_s_at",1.28588016666667,9.14715725,4.69251673728703,7.21322031620531e-06,4.86712107600303e-05,3.04303949095309
"238625_at",-1.07114166666667,5.91778566666667,-4.6908854588382,7.26197456208546e-06,4.89699628986215e-05,3.03657175980083
"216687_x_at",1.0052865,5.25335591666667,4.65675932516947,8.35819161052151e-06,5.5614473202539e-05,2.90162319492409
"241722_x_at",-1.22640966666667,7.97775733333333,-4.64999055223996,8.59389542145544e-06,5.70716910200505e-05,2.8749376360897
"212977_at",-1.02513816666667,8.92616208333333,-4.62743690214316,9.42658993915191e-06,6.2006593470059e-05,2.78621521226527
"212801_at",1.00132616666667,8.99194341666667,4.62729031349481,9.4322492910725e-06,6.20288946342782e-05,2.78563953573524
"205683_x_at",-1.106507,10.503866,-4.60945799437519,1.0145776410292e-05,6.62036430639354e-05,2.71570390233443
"214023_x_at",1.00821166666667,5.37091766666667,4.60146615649975,1.04822374142126e-05,6.82286391016146e-05,2.68442219584285
"205943_at",1.09572783333333,6.76923808333333,4.58112966700997,1.13877851583941e-05,7.33883962205559e-05,2.60499201184226
"202376_at",-1.09541116666667,9.36841575,-4.5773184322774,1.15657056046943e-05,7.44122092182469e-05,2.5901334959257
"234366_x_at",1.0798035,8.83829341666667,4.56836552831084,1.19942859766543e-05,7.68531097824413e-05,2.55526371434418
"212531_at",1.13047,9.35130166666667,4.56786834988413,1.20185305920498e-05,7.69904112619006e-05,2.55332870636061
"242277_at",-1.2695355,7.10799875,-4.56783132546743,1.20203379593067e-05,7.6992968360484e-05,2.55318461402037
"209921_at",1.04467933333333,6.53924783333333,4.56222332639235,1.22971492882683e-05,7.85176500450859e-05,2.53136876040125
"205680_at",1.03285816666667,5.27448941666667,4.52550036959412,1.42680316738035e-05,8.96475105045658e-05,2.38897790344679
"211881_x_at",1.04652433333333,9.23772116666667,4.51308666938859,1.50007605056272e-05,9.36834725702553e-05,2.34102829869198
"211643_x_at",1.17926883333333,9.91342475,4.50562628970237,1.5458451140975e-05,9.62084025193862e-05,2.31225640921873
"229019_at",-1.09659316666667,8.69092758333333,-4.49988690861027,1.58197032737492e-05,9.81550472642119e-05,2.29014472184672
"207134_x_at",-1.06046433333333,10.55905,-4.45740913290583,1.87584517077886e-05,0.000114675022291059,2.12711690122833
"203535_at",-1.1159765,11.2655379166667,-4.38753690358797,2.47710830225844e-05,0.000147196931231366,1.86135949142777
"216474_x_at",-1.113117,10.5379335,-4.37589944245505,2.59380535473598e-05,0.000153478046268489,1.81739040564798
"215382_x_at",-1.033757,9.88976183333333,-4.36996158698811,2.6553703301135e-05,0.000156801353060758,1.79498829991344
"212094_at",-1.212133,8.99291733333333,-4.35656661238679,2.7994616660409e-05,0.000164369165153336,1.74453314438119
"214279_s_at",-1.09918966666667,7.47363333333333,-4.34198223678816,2.96490092086751e-05,0.0001730791777156,1.6897255907569
"200606_at",1.03544183333333,9.76268158333333,4.33828578215516,3.00830350349966e-05,0.000175369436031394,1.67585565075723
"228782_at",-1.75016533333333,11.8494188333333,-4.32288084512733,3.19585655124047e-05,0.00018523635846398,1.61814536432255
"243929_at",-1.5317695,7.53088541666667,-4.3190168755845,3.24463565845916e-05,0.000187804842924259,1.60369353854405
"228038_at",1.24289466666667,7.35467883333333,4.31779609006612,3.26019527441081e-05,0.000188565721599927,1.59912957587813
"203914_x_at",-1.15077783333333,10.6830319166667,-4.30157888509583,3.47382494888172e-05,0.000199738541466093,1.53859016220065
"201044_x_at",-1.19298833333333,8.67605616666667,-4.29782923163067,3.52510166446236e-05,0.000202431397441949,1.52461626061758
"213432_at",1.3337845,6.87929808333333,4.27351140913831,3.87574537912527e-05,0.000220804812549416,1.43420723924542
"210084_x_at",-1.07060333333333,9.89787666666667,-4.25944024123121,4.09370199006267e-05,0.000231870956915179,1.38206529130999
"227174_at",1.15895716666667,5.94551141666667,4.259123797655,4.09873645229751e-05,0.000232106075121042,1.38089413520794
"216853_x_at",1.04282833333333,9.08316116666667,4.25738998268345,4.12642634604762e-05,0.000233384049312252,1.37447843063524
"216598_s_at",-1.19641133333333,10.5430028333333,-4.2318486360805,4.55575180182327e-05,0.000254793095094811,1.28018982690356
"211548_s_at",-1.21300516666667,10.6706255833333,-4.20601251882584,5.03350211538309e-05,0.00027852112960082,1.18523963193036
"214720_x_at",-1.015803,7.61480933333333,-4.18960809187537,5.36141716589249e-05,0.000294845587955313,1.12517553116183
"1560850_at",-1.409572,7.8045685,-4.18225039944199,5.51506198551023e-05,0.00030247368247344,1.09829230109768
"216401_x_at",1.04979516666667,10.74794375,4.14083319556929,6.46188701498279e-05,0.000348013861844153,0.947621252068314
"217294_s_at",1.1559115,10.57039725,4.13164537732102,6.69210157591307e-05,0.000359033121050973,0.914348926678428
"205969_at",-1.00038633333333,7.69321966666667,-4.12447801126935,6.87712567571854e-05,0.000367984778156108,0.888431819183125
"205009_at",1.01691583333333,6.42560775,4.10182361715458,7.49471526649149e-05,0.000397028928587755,0.806735985677879
"214354_x_at",-1.22811016666667,12.49132525,-4.06892148248362,8.48701719046306e-05,0.00044362109453974,0.688688626055267
"221796_at",-1.13344516666667,6.13843291666667,-3.9883418293735,0.000114757298290638,0.000581766832085363,0.402629760063492
"217258_x_at",1.02241133333333,8.30940316666667,3.98625746271999,0.000115650184911402,0.000585370659140056,0.395288091671484
"214777_at",1.13558033333333,10.4360441666667,3.97444936444046,0.00012083502262933,0.000609582474834715,0.353752402509279
"222846_at",-1.17202266666667,7.225404,-3.95674856626365,0.000129024830524416,0.000646010312172383,0.291665648451068
"219795_at",-1.196573,9.18963683333333,-3.94384345668824,0.000135326775931247,0.000673247631850856,0.246534202427025
"204006_s_at",-1.366408,8.55777666666667,-3.94112493547994,0.000136691241574761,0.000679232357820597,0.237041505850941
"205576_at",1.53426166666667,6.49023883333333,3.94062738115256,0.000136942387789738,0.000680233038285085,0.235304660636134
"230585_at",-1.00591916666667,7.58722758333333,-3.93688041735693,0.000138847897073132,0.000688884643600133,0.222230310274785
"217023_x_at",-1.01448966666667,9.96065883333333,-3.93545229019327,0.000139580801785126,0.000692332426526513,0.217249639067004
"211634_x_at",1.07714133333333,8.806912,3.92708371129407,0.000143950201382949,0.000712453811950098,0.188091736977428
"209301_at",-1.102993,9.2235125,-3.92424004623337,0.000145464396304229,0.000719231856387568,0.178194692666962
"209309_at",1.49370583333333,8.06326725,3.92188613522675,0.000146729282399702,0.000724895953302945,0.170006361546589
"215719_x_at",-1.04052716666667,7.48502175,-3.9097998307057,0.000153390776246244,0.000754262136097074,0.128022573104051
"215214_at",1.04136216666667,8.85568908333333,3.88043499958956,0.000170797068388851,0.000829410224190464,0.0264365795996548
"205403_at",-1.09111133333333,7.74766733333333,-3.868424501109,0.000178445214991861,0.000862490464080621,-0.0149419845821654
"209125_at",1.0813615,4.27206725,3.79994613546296,0.000228669752631999,0.00107409954683458,-0.248952805443261
"216560_x_at",1.04604033333333,9.51565033333333,3.77441374310218,0.000250628947630833,0.00116414388851549,-0.335366840245963
"211644_x_at",1.018304,11.3066695,3.77336242803182,0.000251574737157361,0.00116804082490478,-0.338915190279668
"204885_s_at",-1.09172583333333,8.21292275,-3.72808598552379,0.0002956782407364,0.00134628646004852,-0.490990491327347
"209810_at",-1.1327145,13.39847475,-3.70776837434336,0.000317768883399909,0.00143314474139157,-0.558761758632551
"234764_x_at",1.10715866666667,9.976798,3.70488221183652,0.000321030988902691,0.00144547223241823,-0.568365008508391
"1554679_a_at",1.042332,9.13953216666667,3.65927451887113,0.000376984684764831,0.00166303353554277,-0.719327733161753
"205048_s_at",1.120136,8.743571,3.62961093430508,0.000418203253576975,0.00181903443829126,-0.816714042714207
"205185_at",1.1082155,8.41532758333333,3.60722161037675,0.000452098071220593,0.00194388660301871,-0.889798245451877
"229152_at",1.11639383333333,6.07723375,3.5968902187076,0.000468599149961745,0.00200615915152755,-0.923399990818702
"223122_s_at",1.181326,9.74058833333333,3.55564617528818,0.0005403134036668,0.00227051228541098,-1.05676805737862
"1569344_a_at",1.0039835,6.37860558333333,3.553482843846,0.000544347142375724,0.00228465341286503,-1.06372920958761
